ICMMID,Confidence_Factor,Mine_Name,Group Names,Latitude,Longitude,Asset_Type,Country,Primary_Commodity,Secondary_Commodity,Other_Commodities
ICMM07948,High,ArcelorMittal Hamburg steel plant,ArcelorMittal Hamburg steel plant;Hamburg;HAW Smelter;Hamburg Smelter,53.51820033,9.896500886,Smelter;Steel Plant,Germany,steel,aluminium,
ICMM07949,Moderate,ArcelorMittal Tubarao,,-20.22915884,-40.25436806,Smelter,Brazil,steel,,
ICMM07950,Moderate,ArcelorMittal Warszawa steel plant,,52.29360882,20.91529008,Steel Plant,Poland,steel,,
ICMM07951,High,Argyle,Argyle,-16.72028597,128.3850445,Mine,Australia,diamond,,
ICMM07952,High,Arnot,Arnot;Arnot Coal Mine;Arnot,-25.93287515,29.7744877,Mine,South Africa,thermal coal,,
ICMM07953,High,Artemyevsky,Artemyevsky;Kamyshinskoe,50.60000865,81.78280215,Mine,Kazakhstan,copper,gold,lead;silver;zinc
ICMM07954,High,Arvida,Arvida;Jonquiere;Jonquiere Refinery;Arvida Smelter,48.42867411,-71.16753579,Smelter;Refinery,Canada,alumina,aluminium,
ICMM07955,High,Asam Asam,Asam Asam;Mulia/Jumbang;Asam Asam Coal Mine;Mulia Coal Mine,-3.876990536,115.109037,Mine,Indonesia,metallurgical coal, thermal coal,
ICMM07956,High,Ashele,Ashele;Ashele,48.29177852,86.33854416,Mine,China,copper,gold,lead;silver;zinc
ICMM07957,High,Atansore,Atansore;Orken Atansor Mine,52.70902449,71.51166548,Mine,Kazakhstan,iron ore,,
ICMM07958,Moderate,Atasu,,48.68066638,71.66921131,Mine,Kazakhstan,iron ore,,
ICMM07959,High,Atlantic Copper,Atlantic Copper;Huelva refinery;Huelva smelter;Atlantic (Huelva) Smelter;Atlantic (Huelva) Refinery,37.22745426,-6.949656908,Smelter;Refinery,Spain,copper,gold,
ICMM07960,High,Aughinish Alumina,Aughinish Alumina;Aughinish;Aughinish Refinery,52.62503935,-9.061181263,Refinery,Ireland,alumina,,
ICMM07961,Moderate,Australia Sands,,-30.64693186,115.4727195,Mine;Plant,Australia,ilmenite,rutile,zircon
ICMM07962,Moderate,Avdiivka Coke,,48.1674473,37.70676126,Mine,Ukraine,coal,,
ICMM07963,Moderate,Aviles and Gijon steel plant,,43.53421703,-5.722956168,Steel Plant,Spain,steel,tin,
ICMM07966,High,Azul,Azul;Azul,-6.105081598,-50.29913946,Mine,Brazil,manganese,,
ICMM07967,High,Baal Bone,Baal Bone;Baal Bone,-33.26879896,150.0538609,Mine,Australia,coal,,
ICMM07968,High,Baie Comeau Aluminium Smelter,Baie Comeau Aluminium Smelter;Baie Comeau Smelter,49.25278812,-68.14915577,Smelter,Canada,aluminium,,
ICMM07969,Moderate,Bakan,,0.572639026,124.312047,Mine,Indonesia,gold,,
ICMM07970,High,Balangan,Balangan;LSA Coal Mine;SCM Coal Mine,-2.354345295,115.6047952,Mine,Indonesia,thermal coal,,
ICMM07971,High,Bald Mountain,Bald Mountain;Bald Mountain;Little Bald Mountain Mine;Rat Deposit;Carbonate Group;Copper Basin Group;Bald Mountain/Alig Ridg Yankee Mine;Bald Mountain Tungsten;Bald Mountain;Little Bald Mountain;Bald Mountain Mine,39.94496192,-115.6158538,Mine,United States,gold,silver,copper;barium;mercury
ICMM07972,High,Balkhash Smelter,Balkhash Smelter;Balkhash Refinery;Balkhash Smelter;Balkhash Concentrator;Balkhash Smelter;Balkhash Refinery,46.831873,74.94559897,Smelter;Refinery,Kazakhstan,copper,gold,lead;molybdenum;silver;zinc
ICMM07973,High,Bangun Olahsarana Sukses,Bangun Olahsarana Sukses;BOS Coal Mine,-0.42136096,115.9126897,Mine,Indonesia,metallurgical coal,thermal coal,
ICMM07974,High,Baorixile Mines,Baorixile Mines;Shenhua Baorixile Surface Coal Mine;Shenbao Energy,49.39151398,119.7429661,Mine,China,thermal coal,,
ICMM07975,High,Baotou Mines,Baotou Mines;Shuiquan Surface Coal Mine,40.69265701,110.6049462,Mine,China,thermal coal,,
ICMM07976,High,Baralaba,Baralaba;Baralaba Coal Mine;Baralaba,-24.15189471,149.7981358,Mine,Australia,metallurgical coal,thermal coal,
ICMM07977,Moderate,Barbacena Ferroalloys plant,,-21.20023707,-43.81558534,Plant,Brazil,ferromanganese,,
ICMM07978,High,Barberton,Barberton;Barberton;Barberton,-25.72818646,31.07096496,Mine,South Africa,gold,silver,antimony
ICMM07979,High,Barro Alto,Barro Alto;Barro Alto Smelter;Barro Alto Refinery,-15.07837885,-48.9447367,Mine;Smelter;Refinery,Brazil,ferronickel,nickel,manganese;cobalt
ICMM07980,High,Barsingsar,Barsingsar;Barsingsar Coal Mine;Barsingsar,27.82646765,73.22134796,Mine,India,thermal coal,,
ICMM07981,Moderate,Baruun Noyon Uul,,43.25833427,99.69142494,Mine,Mongolia,thermal coal,,
ICMM07982,High,Barzasskoye tovarischestvo,Barzasskoye tovarischestvo;Barzasskoye Tovarischestvo Coal Mine;Barzasskoye Partnership,55.72334825,86.02353823,Mine,Russia,metallurgical coal,thermal coal,
ICMM07983,High,Batu Hijau,Batu Hijau;Batu Hijau;Batu Hijau,-8.966392208,116.8660011,Mine,Indonesia,copper,gold,silver
ICMM07984,Moderate,Batulicin,,-3.389605267,116.0005194,Mine,Indonesia,coal,,
ICMM07985,Moderate,Bauxite Company of Guyana,,5.985258442,-58.27363353,Mine,Guyana,bauxite,,
ICMM07986,Moderate,Bayovar,,-6.01218405,-80.83219531,Mine,Peru,phosphate,,
ICMM07987,High,Bayside,Bayside;Hillside;Hillside;Bayside Smelter;Hillside Smelter,-28.7746908,32.02581466,Smelter,South Africa,aluminium,,
ICMM07988,High,Bear Run,Bear Run;Bear Run;Farmersburg (Bear Run East Pit),39.0125647,-87.27859741,Mine,United States,thermal coal,,
ICMM07989,High,Beauharnois,Beauharnois;Beauharnois Smelter,45.30853494,-73.89332181,Smelter,Canada,aluminium,,
ICMM07990,High,Becancour,Becancour;Becancour Smelter;Becancour Plant,46.37775873,-72.38498555,Smelter;Plant,Canada,aluminium,,
ICMM07991,High,Beckley,Beckley;Beckley Pocahontas;Beckley,37.77662625,-81.2648034,Mine,United States,metallurgical coal,,
ICMM07992,High,Beeshoek,Beeshoek;Assmang Beeshoek Mine;Beeshoek;Beeshoek,-28.28834673,23.00631023,Mine,South Africa,iron ore,,
ICMM07993,High,Beisu,Beisu;Beisu,35.35169087,116.8952685,Mine,China,thermal coal,,
ICMM07994,High,Belfast,Belfast;Belfast Coal Mine;Belfast,-25.83561874,29.98774695,Mine,South Africa,thermal coal,,
ICMM07995,High,Bell Bay,Bell Bay;TEMCO;Bell Bay;Bell Bay Smelter;Bell Bay Ferromanganese/Silicomanganese Smelter,-41.1250596,146.8694075,Smelter,Australia,aluminium,ferromanganese,ferromolybdenum;ferrosilicon;iron ore;manganese;silicomanganese
ICMM07996,High,Beltana,Beltana;Bulga;Bulga Coal Mine;Bulga Open Pit;Bulga Underground;Bulga Complex,-32.68953267,151.0984085,Mine,Australia,metallurgical coal,thermal coal,
ICMM07997,Moderate,Belval and Differdange steel plant,,49.52954656,5.905342053,Steel Plant,Luxembourg,steel,,
ICMM07998,High,Benga,Benga;Benga Coal Mine;Benga,-16.16107649,33.66389577,Mine,Mozambique,metallurgical coal,thermal coal,
ICMM08000,High,Berezovskaya,"Berezovskaya;Berezovskaya Coal Mine;Biryulinskoye;Berezovskaya;Kapitalnaya, Kemerovo;Konyukhtinskaya Yuzhnaya",55.59445736,86.23926298,Mine,Russia,metallurgical coal,,
ICMM08001,High,Berezovskiy,Berezovskiy;Berezovsky Coal Mine,53.73736417,86.79168017,Mine,Russia,metallurgical coal,thermal coal,
ICMM08002,High,Bergsöe,BergsÃ¶e;Bergsoe Smelter;Landskrona Smelter;Landskrona Refinery,55.86290976,12.84575843,Smelter;Refinery,Sweden,lead,tin,
ICMM08003,High,Beulah,Beulah;Beulah Coal Mine;Beulah Mine,47.19409485,-101.8239177,Mine,United States,thermal coal,,
ICMM08004,High,Bharat Coking Coal Limited,Bharat Coking Coal Limited;Amalgamated Keshalpur West Mudidih (AKWMC) Coal Mine;Ena Coal Mine;Muraidi Phularitand Coal Mine;Sendra Bansjora Coal Mine;Amaglmated Block IV Kooridih Govindpur Coal Mine;Bansdeopur Coal Mine;Bastacola Coal Mine;Chasnala Coal Mine;Jharia Coal Mine;New Akashkinaree Coal Mine;Rajapur South Jharia Coal Mine;Mudidih Coal Mine;Gopalichak Coal Mine;P. B. UG Coal Mine;Maheshpur Coal Mine;Bhagabandh Coal Mine;Kharkharee Colliery;Jogidih Coal Mine;Gondudih Khas Kusunda Coal Mine;Bhowrah (South) Coal Mine;Kankanee Coal Mine;Moonidih Coal Mine;East Bassuriya Coal Mine;Nichitpur Coal Mine;Tetulmari Coal Mine;Dhansar Coal Mine;New Godhur Kusunda Alkusa Colliery;Amalgated Gaslitand Katars Chaitudih Coal Mine;ASP Coal Mine;KB 10/12 Pits Coal Mine;Bhowrah (North) Coal Mine;Kharkharee Colliery;Salanpur Coal Mine;Kenduadih Coal Mine;Sudamdih Coal Mine;Bharat Coal Mines;Bharat;Sitanala;Jharia Raniganj;Tundoo Smelter;Jamadobha;Pit 6 and 7;Sijua;Malkera;Jettpur;Nunudih;Chasnalla;Durga;Bhowrah;Keshalpur;Pootkee Ballihari OP;Mudhidih;Kasunda;South Jharia;Patherdih;Moonidih;Bhelatand;Digwadih;Jharia Collieries,23.75520846,86.3569596,Mine,India,metallurgical coal,thermal coal,
ICMM08005,High,Bibiani,Bibiani;Bibiani,6.468902444,-2.323824667,Mine,Ghana,gold,,
ICMM08006,High,Big Mountain,Big Mountain;SHM 44 Coal Mine;Lotts Fork Mine;Big Mountain;Logans Fork;Red Stag No 1;Tacoma No 1;Long Branch No 24,38.00691726,-81.63683011,Mine,United States,thermal coal,,
ICMM08008,High,Binungan,Binungan;RUB Coal Mine,2.09419021,117.4580747,Mine,Indonesia,thermal coal,,
ICMM08009,High,Birch River,Birch River;Birch Sur Mine (Skyles Creek Area);Cove Mountain Deep Mine;Cove Mountain LK;Poplar Ridge No 1 Deep Mine;Cove Mountain;Poplar Ridge No 1;Juliana Complex;Mercer Deep,38.48173574,-80.64307128,Mine,United States,coal,,
ICMM08010,High,Thompson,Birchtree;Thompson;Thompson;Manitoba Division;Thompson Smelter;Thompson Refinery,55.70950596,-97.8845018,Mine;Smelter;Refinery,Canada,nickel,copper,gold;cobalt;palladium;silver
ICMM08011,Moderate,Birdwell/Miller Creek,,39.0293032,-87.07049763,Mine,United States,thermal coal,,
ICMM08013,High,Black Mountain,Black Mountain;Black Mountain;Black Mountain;Black Mountain Mine,-29.2565918,18.80053984,Mine,South Africa,zinc,lead,copper;silver;iron ore
ICMM08014,Moderate,Black Rock,,-27.13277744,22.83369898,Mine,South Africa,manganese,,
ICMM08015,High,Black Thunder,Black Thunder;Black Thunder Coal Mine,43.65911657,-105.3044549,Mine,United States,thermal coal,,
ICMM08016,High,Blacksville,Blacksville;Monongalia County Mine;Blacksville #2,39.71118191,-80.29342667,Mine,United States,metallurgical coal,thermal coal,
ICMM08017,High,Blackwater,Blackwater;Blackwater Coal Mine;Blackwater;Blackwater,-23.68622184,148.8038926,Mine,Australia,metallurgical coal,thermal coal,
ICMM08018,High,Blair Athol,Blair Athol;Blair Athol Coal Mine;Blair Athol,-22.7018605,147.5421918,Mine,Australia,thermal coal,,
ICMM08019,High,Bloom Lake,Bloom Lake;Champion Iron Bloom Lake Mine;Bloom Lake;Bloom Lake,52.84826693,-67.27972902,Mine,Canada,iron ore,,
ICMM08022,Moderate,Boddington,,-32.76360987,116.3826454,Mine,Australia,copper,gold,
ICMM08023,Moderate,Boffa,,10.18082543,-14.0391615,Mine,Guinea,bauxite,,
ICMM08024,High,Bogatyr,Bogatyr;Bogatyr Coal Mine (Kazakhstan);Bogatyr,51.65441634,75.43157768,Mine,Kazakhstan,thermal coal,,
ICMM08025,High,Boggabri,Boggabri;Boggabri Coal Mine;Tarrawonga Coal Mine;Boggabri;Tarrawonga;Tarrawonga;Boggabri,-30.62349531,150.1622815,Mine,Australia,metallurgical coal,thermal coal,
ICMM08026,High,Bogoslovsk,Bogoslovsk;Bogoslovsk refinery;Bogoslovsk Smelter;Bogoslovsk Refinery,59.77860876,60.1748979,Smelter;Refinery,Russia,alumina,aluminium,
ICMM08027,High,Bolivar,Bolivar;Bolivar;Bolivar,27.09380293,-107.9893172,Mine,Mexico,copper,gold,iron ore;lead;silver;zinc
ICMM08028,High,Bonikro,Bonikro;Bonikro;Bonikro,6.225206316,-5.371297052,Mine,Côte d'Ivoire,gold,silver,
ICMM08029,Moderate,Bosjesspruit,,-26.71100889,29.1726923,Mine,South Africa,coal,,
ICMM08030,High,Boxitogorsk Alumina Refinery,Boxitogorsk Alumina Refinery;Boxitogorsk Refinery;Boksitogorsk,59.45784346,33.81700463,Mine;Refinery,Russia,alumina,bauxite,corundum
ICMM08031,High,Boyne Island,Boyne Island;Boyne Island Smelter;Boyne (Line 3) Smelter,-23.92603948,151.3378179,Smelter,Australia,aluminium,,
ICMM08032,High,Bozshakol,Bozshakol;Bozshakol;Bozshakol,51.84911291,74.29339397,Mine,Kazakhstan,copper,gold,molybdenum;silver
ICMM08033,High,Bozymchak,Bozymchak;Bozymchak,41.26267705,71.06565342,Mine,Kyrgyzstan,gold,copper,silver
ICMM08034,High,Bracemac McLeod,Bracemac McLeod;Bracemac McLeod,49.68842052,-77.69559155,Mine,Canada,zinc,copper,lead
ICMM08035,High,Brandspruit,Brandspruit;Impumelelo Coal Mine,-26.58534943,29.14534618,Mine,South Africa,thermal coal,,
ICMM08036,High,Bratsk Aluminium Smelter,Bratsk Aluminium Smelter;Bratsk,56.12915348,101.4394083,Smelter,Russia,aluminium,,
ICMM08037,High,Breapampa,Breapampa;Breapampa,-15.07325374,-73.669948,Mine,Peru,gold,silver,
ICMM08038,High,Broadlea,Broadlea,-21.85436097,148.172607,Mine,Australia,metallurgical coal,thermal coal,
ICMM08039,High,Broadmeadow,Broadmeadow;Goonyella Riverside;Broadmeadow Coal Mine;Goonyella Riverside Coal Mine;Broadmeadow East Coal Mine;Goonyella Riverside,-21.81211646,147.9748285,Mine,Australia,metallurgical coal,thermal coal,
ICMM08040,Moderate,Brocks Creek,,-13.46655697,131.415973,Mine,Australia,gold,,
ICMM08041,High,BRPM,BRPM;BRPM;Impala Bafokeng;Boshoek;Boshoek Smelter,-25.47151109,27.09902292,Mine,South Africa,platinum,palladium,copper;ferrochrome;gold;iridium;nickel;chromite;copper;rhodium;ruthenium
ICMM08042,High,Bryansky,Bryansky;Cheremshansky;Karakansky South;Bryansky Coal Mine;Cheremshansky Coal Mine;Karakansky South Coal Mine;Listvyanichny Coal Mine;Yevtinsky Perspektivny Coal Mine;Trudarmeisky Yuzhny Coal Mine;Karakan;Karakansky South;Cheremshansky;Bryansky;Evtinsky;Listvyanichny,54.35010247,86.85421971,Mine,Russia,thermal coal,,
ICMM08043,High,Buchanan,Buchanan;Buchanan #1 Coal Mine;Buchanan,37.21205868,-81.90190934,Mine,United States,metallurgical coal, thermal coal,
ICMM08044,High,Buckingham,Buckingham;Buckingham Surface Coal Mine;Buckingham Mine No. 6,39.57603014,-82.0645045,Mine,United States,metallurgical coal,,
ICMM08045,High,Bulyanhulu,Bulyanhulu;Bulyanhulu;Bulyanhulu,-3.228273825,32.4865384,Mine,Tanzania,gold,copper,silver
ICMM08046,Moderate,Burbanks,,-31.37509126,121.488422,Mine,Australia,gold,,
ICMM08047,Moderate,Burns Harbor,,41.62229607,-87.11624469,Smelter,United States,steel,,
ICMM08048,High,Burnstone,Burnstone;Burnstone,-26.65360279,28.66477152,Mine,South Africa,gold,,
ICMM08049,High,Burton,Burton;Burton Lenton Coal Mine,-21.62417663,148.1980362,Mine,Australia,metallurgical coal,thermal coal,
ICMM08050,High,Buruktal,Buruktal;Yuzhuralnickel;Buruktalsky Smelter,50.82904329,60.97971737,Mine;Smelter,Russia,nickel,,
ICMM08051,High,Buzwagi,Buzwagi;Buzwagi;Buzwagi,-3.862924025,32.6690954,Mine,Tanzania,gold,copper,silver
ICMM08052,High,Bwana,Bwana;Ndola Smelter;Ndola Refinery,-13.01982015,28.66800123,Mine;Smelter;Refinery,Zambia,copper,lead,
ICMM08053,High,Bystrinsky GOK,Bystrinsky GOK;Bystrinskoye Mine;Bystrinsky;Bystrinskoye,51.49578566,118.5476011,Mine,Russia,copper,gold,iron ore;molybdenum;silver;
ICMM08054,High,Caballo,Caballo;Caballo Grande,44.11935147,-105.3377895,Mine,United States,thermal coal,,
ICMM08055,High,Cadiz,Cadiz;Cadiz;Standing Stone,40.27555811,-81.02497804,Mine,United States,metallurgical coal,,
ICMM08056,High,Cagdianao,Cagdianao;Cagdianao,10.16310063,125.6675989,Mine,Philippines,nickel,iron ore,
ICMM08057,High,Cairn Hill,Cairn Hill;Cu River Mining Cairn Hill Mine;Cairn Hill,-29.29763941,135.118677,Mine,Australia,copper,gold,iron ore;platinum;;
ICMM08058,High,Cajati,Cajati;Cajati,-24.70513051,-48.12976271,Mine,Brazil,phosphate,,
ICMM08059,High,Callide,Callide;Callide Coal Mine;Callide,-24.3151738,150.6235398,Mine,Australia,thermal coal,,
ICMM08060,High,Canadian Malartic,Canadian Malartic;Canadian Malartic;Canadian Malartic,48.11219388,-78.1329339,Mine,Canada,gold,silver,
ICMM08061,Moderate,CAP Acero,,-36.75030129,-73.12588544,Smelter,Chile,steel,,
ICMM08062,High,CAP Huasco Pellet Plant,CAP Huasco Pellet Plant;Huasco Pellet Plant,-28.47370836,-71.25248947,Plant,Chile,iron ore,,
ICMM08063,High,Capcoal,Capcoal;CapCoal Mine Complex,-22.92631518,148.5563714,Mine,Australia,metallurgical coal,thermal coal,
ICMM08064,High,Carbones del Guasare,Carbones del Guasare;Paso Diablo Coal Mine;Guasare,11.03965839,-72.27058893,Mine,Venezuela,metallurgical coal,,
ICMM08065,High,Carborough Downs,Carborough Downs;Carborough Downs Coal Mine;Carborough Downs;Carborough Downs,-21.95052923,148.207678,Mine,Australia,metallurgical coal,thermal coal,
ICMM08066,High,Cardinal River,Cardinal River;Cardinal River Mine;Cardinal River,52.93297661,-117.3096852,Mine,Canada,metallurgical coal,,
ICMM08067,High,Carrapateena,Carrapateena;Carrapateena;Carrapateena,-31.23334722,137.4930675,Mine,Australia,copper,gold,silver;uranium
ICMM08068,High,Casa de Pedra,Casa de Pedra;Casa de Pedra,-20.49390004,-43.8916944,Mine,Brazil,iron ore,,
ICMM08069,High,Casposo,Casposo;Casposo,-31.20931179,-69.63117435,Mine,Argentina,gold,silver,
ICMM08070,Moderate,Catalao Phosphate,,-18.16411497,-47.88082529,Mine,Brazil,phosphate,,
ICMM08071,High,Cato Ridge,Cato Ridge;Cato Ridge Smelter,-29.71567525,30.61555342,Smelter,South Africa,ferromanganese,ferromolybdenum,manganese
ICMM08072,High,Caval Ridge,Caval Ridge;Caval Ridge;Caval Ridge;Caval Ridge Coal Mine,-22.15162359,148.0584882,Mine,Australia,metallurgical coal,,
ICMM08073,High,Cayeli,Cayeli;Cayeli;Cayeli,41.03953544,40.7664286,Mine,Turkey,zinc,copper,gold;silver
ICMM08074,High,CBG Sangaredi,CBG Sangaredi;Sangaredi,11.08630162,-13.7800763,Mine,Guinea,bauxite,,
ICMM08075,High,Cedynia Plant,Cedynia Wire Rod Plant;Cedynia Plant,51.57322656,16.35135425,Plant,Poland,copper,,
ICMM08076,High,CEMESA,CEMESA;AHMSA Cerro de Mercado Mine;Cerro de Mercado;IDS Smelter,24.05108334,-104.6718492,Mine;Smelter,Mexico,iron ore,gold,
ICMM08078,High,Central Coalfields Limited,Central Coalfields Limited;Govindpur Coal Mine;Govindur;Sawang,23.80066562,85.86341333,Mine,India,metallurgical coal,thermal coal,
ICMM08079,High,Central GOK,Central GOK;Sukha Balka;KZRK Pokrovska Mine;Kryvyi Rih State Combine;Sukha Balka;Central GOK Pellet Plant,47.99914398,33.43137899,Mine;Plant,Ukraine,iron ore,,
ICMM08081,High,Cerro Matoso,Cerro Matoso;Cerro Matoso Smelter;Montelibano Refinery;Cerro Matoso Smelter,7.921406387,-75.55032887,Mine;Smelter;Refinery,Colombia,ferronickel,nickel,
ICMM08082,High,Cerro Moro,Cerro Moro;Cerro Moro;Cerro Moro,-48.11678842,-66.6552013,Mine,Argentina,gold,silver,copper
ICMM08083,High,Cerro Negro,Cerro Negro;Cerro Negro;Cerro Negro/Eureka,-46.87175379,-70.21974015,Mine,Argentina,gold,silver,
ICMM08084,High,Cerro Negro Norte,Cerro Negro Norte;CMP Cerro Negro Norte Mine;Cerro Negro Norte,-27.10259136,-70.3396459,Mine,Chile,iron ore,,
ICMM08085,High,Cerro Vanguardia,Cerro Vanguardia;Cerro Vanguardia;Cerro Vanguardia,-48.39389116,-68.2759519,Mine,Argentina,gold,silver,
ICMM08086,High,Chagres,Chagres;Chagres smelter;Chagres Smelter,-32.80293856,-70.95771685,Smelter,Chile,copper,,
ICMM08087,High,Chain Valley,Chain Valley;Chain Valley Coal Mine;Mannering Colliery;Mannering,-33.16982489,151.5463284,Mine,Australia,thermal coal,,
ICMM08088,High,Chanderiya Smelter,Chanderiya Smelter;Chanderiya (EL);Chanderiya (ISP);Chanderiya Pb Refinery;Chanderiya Pb Smelter;Chanderiya Refinery;Chanderiya Plant,24.96341832,74.66449443,Smelter;Refinery,India,zinc,lead,silver;sulphuric acid
ICMM08089,High,Charbon,Charbon;Charbon,-32.89426946,149.9806726,Mine,Australia,coal,,
ICMM08090,Moderate,Cherepovets Steel,,59.14492911,37.80429263,Smelter,Russia,steel,,
ICMM08091,Moderate,Chernigovets,,55.61956828,86.16224538,Mine,Russia,thermal coal,,
ICMM08092,High,Chibuluma South,Chibuluma South;Chibuluma South,-12.91127289,28.0801791,Mine,Zambia,copper,cobalt,
ICMM08093,High,Chifeng,Chifeng;Chifeng Hongye;Chifeng Jinjian smelter;Chifeng refinery;Chifeng smelter;Hongye Refinery;Chifeng Refinery;Chifeng Kubohongye Smelter;Chifeng Shanjin Refinery,42.28346074,119.0191404,Smelter;Refinery,China,copper,zinc,lead
ICMM08094,High,Chirano,Chirano;Chirano;Chirano,6.315019875,-2.3875927,Mine,Ghana,gold,silver,
ICMM08095,High,Chongli,Chongli;Chongli Zijin,40.87679824,115.3531688,Mine,China,gold,,
ICMM08096,High,Chotia,Chotia;Chotia Coal Mine,22.78885749,82.4739847,Mine,India,thermal coal,,
ICMM08097,High,Cienega,Cienega;Cienega;Cienega,25.04701991,-106.342237,Mine,Mexico,gold,silver,lead;zinc
ICMM08098,Moderate,Clairton Plant,,40.29666967,-79.87298672,Plant,United States,coal,,
ICMM08099,High,Clarence,Clarence;Clarence Colliery;Clarence,-33.46234955,150.2473753,Mine,Australia,thermal coal,,
ICMM08100,High,Clermont,Clermont;Clermont Coal Mine;Clermont,-22.72225562,147.6222337,Mine,Australia,thermal coal,,
ICMM08101,High,Cliffs Logan County Coal,Cliffs Logan County Coal;Michael Powellton Deep Mine;Logan,37.79995628,-81.67236121,Mine,United States,metallurgical coal,thermal coal,
ICMM08102,High,Coal Creek,Coal Creek;Belle Ayr Coal Mine;Belle Ayr,44.10014096,-105.4171297,Mine,United States,thermal coal,,
ICMM08103,High,Coal Valley,Coal Valley;Coal Valley Coal Mine,53.06103487,-116.7935608,Mine,Canada,metallurgical coal, thermal coal,
